date,stockcode,sector,foreign_percentage,price_return_10d,cumsumnetvalue_ma10,positive_net_ratio_10d
2025-12-30,LUCK,"ADVERTISING,PRINTING and MEDIA",19.44,0.008130081300812941,448747122.88436633,0.5
2025-12-30,OBMD,LAND/STONE QUARRYING,0.0,0.030303030303030276,453073918.61164916,0.1
2025-12-30,ASDM,INSURANCE,1.75,0.02586206896551735,462395656.3426833,0.2
2025-12-30,INPS,CRUDE PETROLEUM & NATURAL GAS PROD.,0.0,0.8974358974358974,467315850.0634145,
2025-12-30,NIKL,METAL AND ALLIED PRODUCTS,55.3,-0.09895833333333337,526182319.97078687,0.5
2025-12-30,SDMU,TRANSPORTATION,1.89,0.061855670103092786,530760222.83933103,0.5
2025-12-30,MEDS,HEALTH CARE,0.16,-0.13414634146341464,531489194.44846284,0.5
2025-12-30,BAIK,FOOD & BEVERAGES,0.0,0.10924369747899165,542233714.745383,0.3
2025-12-30,MERK,PHARMACEUTICALS,16.53,0.033950617283950546,543431932.4862349,1.0
2025-12-30,WAPO,WHOLESALE (DURABLE & NON DURABLE GOODS),0.03,-0.07692307692307687,551678266.1000067,0.5
2025-12-30,INOV,OTHER - BASIC INDUSTRY AND CHEMICALS,4.62,-0.06015037593984962,559103503.0206252,0.3
2025-12-30,TYRE,AUTOMOTIVE AND COMPONENTS,0.08,-0.023809523809523836,576872961.4994768,0.1
2025-12-30,DEWI,OTHERS - CONSUMER GOODS INDUSTRY,1.47,-0.19148936170212771,581083263.108391,0.4
2025-12-30,CLPI,CHEMICALS,51.99,0.0,600850916.2104285,0.3
2025-12-30,RGAS,ENERGY,0.95,-0.01941747572815533,614348484.2998362,0.3
2025-12-30,NPGF,CHEMICALS,0.01,-0.032786885245901676,625821772.0551878,0.0
2025-12-30,UNTD,AUTOMOTIVE AND COMPONENTS,0.44,-0.040000000000000036,651898434.0870279,0.9
2025-12-30,WMUU,ANIMAL HUSBANDRY,0.19,-0.19736842105263153,654621166.1400774,0.2
2025-12-30,HGII,FINANCIAL INSTITUTION,27.61,-0.01948051948051943,669984524.6778561,0.3
2025-12-30,KAQI,AUTOMOTIVE AND COMPONENTS,0.12,0.02941176470588225,671581967.5745262,0.2
2025-12-30,AMIN,MACHINERY AND HEAVY EQUIPMENT,25.99,0.016260162601626105,686976714.602528,0.2
2025-12-30,TCID,COSMETICS AND HOUSEHOLD,2.36,-0.0033222591362126463,693364899.9831467,0.2
2025-12-30,SKLT,FOOD & BEVERAGES,59.58,0.06837606837606836,696548283.029813,0.3
2025-12-30,VERN,OTHERS - CONSUMER GOODS INDUSTRY,0.16,0.0,700740025.9592043,0.5
2025-12-30,GRPM,TRANSPORTATION,0.25,0.3999999999999999,716673017.403032,0.3
2025-12-30,NELY,TRANSPORTATION,4.05,0.03571428571428581,730289224.1989807,0.9
2025-12-30,AIMS,COAL MINING,0.38,-0.12844036697247707,739240618.0819741,0.3
2025-12-30,IGAR,PLASTICS & PACKAGING,0.18,-0.0945454545454546,764889167.7776012,0.4
2025-12-30,CRAB,FOOD & BEVERAGES,0.01,0.06060606060606055,780927458.9466465,0.3
2025-12-30,CMPP,TRANSPORTATION,46.33,-0.101010101010101,789257252.5073149,0.0
2025-12-30,VRNA,FINANCIAL INSTITUTION,67.6,0.02298850574712641,814546768.289474,0.2
2025-12-30,MUTU,OTHER - BASIC INDUSTRY AND CHEMICALS,0.69,-0.047244094488189003,821585191.5557531,0.7
2025-12-30,NANO,"OTHERS - TRADE, SERVICES & INVESTMENT",0.12,-0.061224489795918324,886691023.0637429,0.2
2025-12-30,VIVA,"ADVERTISING,PRINTING and MEDIA",36.45,0.09090909090909083,895215029.5386345,0.7
2025-12-30,DOOH,"ADVERTISING,PRINTING and MEDIA",0.24,-0.2222222222222222,912964921.413859,
2025-12-30,IDEA,"RESTAURANT, HOTEL & TOURISM",0.49,0.05555555555555558,946794520.8925292,0.1
2025-12-30,FAPA,INVESTMENT COMPANY,83.91,0.011904761904761862,957291507.6760105,0.6
2025-12-30,DFAM,PROPERTY AND REAL ESTATE,0.05,-0.020000000000000018,959038412.5311892,0.4
2025-12-30,MBAP,COAL MINING,4.47,0.0,1018803621.4577379,0.3
2025-12-30,PBID,PLASTICS & PACKAGING,0.18,0.008298755186721962,1132287737.6778805,0.0
2025-12-30,CCSI,CABLE,10.36,0.01754385964912286,1143348867.0402493,0.4
2025-12-30,LMAX,AUTOMOTIVE AND COMPONENTS,0.02,0.5307692307692307,1152320066.3002045,0.2
2025-12-30,WEHA,TRANSPORTATION,0.53,0.125,1163419260.3703496,0.4
2025-12-30,BVIC,BANK,14.06,0.05504587155963292,1204669193.123495,0.4
2025-12-30,MAXI,FOOD & BEVERAGES,0.02,-0.019230769230769273,1213562753.6286736,0.1
2025-12-30,DSFI,FISHERY,1.12,0.03125,1224335063.747239,0.4
2025-12-30,PEVE,HEALTH CARE,0.18,0.037735849056603765,1237123334.4932263,0.4
2025-12-30,GOLF,"RESTAURANT, HOTEL & TOURISM",0.06,0.03603603603603611,1242111801.8138173,0.6
2025-12-30,MMIX,HEALTH CARE,0.47,-0.05084745762711862,1259264958.24857,0.4
2025-12-30,CSIS,PROPERTY AND REAL ESTATE,0.25,-0.2318181818181818,1315749083.116069,0.6
2025-12-30,DNAR,BANK,28.96,-0.13888888888888884,1325405598.2407784,0.5
2025-12-30,MRAT,COSMETICS AND HOUSEHOLD,0.23,-0.1327433628318584,1330028241.792727,0.4
2025-12-30,BLES,CEMENT,0.15,-0.012345679012345734,1338192426.4835908,0.3
2025-12-30,KEJU,FOOD & BEVERAGES,22.52,0.10569105691056913,1344221369.8526766,0.3
2025-12-30,ATLA,ENERGY,0.03,-0.031746031746031744,1380229026.5080867,0.4
2025-12-30,DUTI,PROPERTY AND REAL ESTATE,7.08,-0.004761904761904745,1381497583.4720526,0.5
2025-12-30,BTPN,BANK,98.59,0.004739336492890933,1403081901.6119163,0.2
2025-12-30,BBRM,TRANSPORTATION,17.69,0.811965811965812,1416981682.8213124,
2025-12-30,KLAS,TRANSPORTATION,0.14,-0.03597122302158273,1447133851.2621655,0.6
2025-12-30,CSMI,"RESTAURANT, HOTEL & TOURISM",0.0,-0.045454545454545414,1466194216.8153307,0.5
2025-12-30,CHEM,"TEXTILE, GARMENT",0.05,-0.05940594059405946,1476112352.3778744,0.4
2025-12-30,SRSN,CHEMICALS,2.27,-0.016129032258064502,1482551747.6445928,0.2
2025-12-30,PTPS,OTHER - BASIC INDUSTRY AND CHEMICALS,0.03,0.0,1508020774.9445806,0.4
2025-12-30,TRUK,TRANSPORTATION,0.0,-0.11570247933884292,1565292292.6994417,0.4
2025-12-30,NAYZ,FOOD & BEVERAGES,0.23,-0.125,1592394752.286696,0.6
2025-12-30,AGRS,BANK,9.97,-0.0357142857142857,1635411638.3643146,0.6
2025-12-30,DAYA,RETAIL TRADE,81.08,0.015625,1735252290.7461154,0.2
2025-12-30,PURA,TRANSPORTATION,0.07,0.0,1735879187.5705292,0.4
2025-12-30,EPMT,WHOLESALE (DURABLE & NON DURABLE GOODS),2.43,-0.012875536480686733,1768548966.7147357,0.3
2025-12-30,SMBR,CEMENT,0.2,0.02127659574468077,1816543622.024903,0.6
2025-12-30,TBMS,METAL AND ALLIED PRODUCTS,16.63,0.04615384615384621,1817822747.4096808,0.3
2025-12-30,YOII,INSURANCE,5.23,0.0625,1850646832.2673821,0.6
2025-12-30,BTEK,FORESTRY,46.49,-0.15000000000000002,1858837102.1543987,0.1
2025-12-30,OLIV,HOUSEWARE,0.04,0.07462686567164178,1931729432.7458503,0.6
2025-12-30,PGLI,"RESTAURANT, HOTEL & TOURISM",0.03,-0.15037593984962405,1952266795.2419434,0.0
2025-12-30,NAIK,"OTHERS - TRADE, SERVICES & INVESTMENT",0.58,-0.03305785123966942,2018522326.1089115,0.2
2025-12-30,SOLA,CONSTRUCTION,0.04,0.016393442622950838,2094199896.6579857,0.5
2025-12-30,CITY,PROPERTY AND REAL ESTATE,0.02,-0.11688311688311692,2163702192.024454,
2025-12-30,DWGL,COAL MINING,2.42,0.0331125827814569,2185306399.066349,0.7
2025-12-30,PACK,OTHER - BASIC INDUSTRY AND CHEMICALS,0.03,0.002666666666666595,2196576017.923039,0.3
2025-12-30,PPRI,OTHERS - CONSUMER GOODS INDUSTRY,1.19,0.04166666666666674,2327384811.146805,0.5
2025-12-30,SPMA,PULP & PAPER,50.57,0.02564102564102555,2381723420.6370225,0.6
2025-12-30,SDRA,BANK,90.87,-0.014184397163120588,2397383906.2468786,0.7
2025-12-30,BABY,OTHERS - CONSUMER GOODS INDUSTRY,96.48,0.18939393939393945,2486027389.995681,0.6
2025-12-30,WOWS,CRUDE PETROLEUM & NATURAL GAS PROD.,0.04,0.023255813953488413,2514956184.9574485,0.4
2025-12-30,WIDI,CONSTRUCTION,0.32,0.05555555555555558,2585412650.6669054,0.5
2025-12-30,TGKA,INVESTMENT COMPANY,0.1,-0.01002004008016033,2613179241.6530333,0.2
2025-12-30,SULI,WOOD INDUSTRIES,60.22,-0.0357142857142857,2804853634.5327406,0.4
2025-12-30,MGRO,OTHERS - AGRICULTURE,29.45,-0.032258064516129004,2860663156.317275,0.0
2025-12-30,LABS,HEALTH CARE,3.93,-0.021428571428571463,2940646165.445249,0.1
2025-12-30,FIRE,ENERGY,0.98,0.18439716312056742,2990595864.67912,0.6
2025-12-30,HELI,TRANSPORTATION,10.21,-0.06779661016949157,3066869946.312001,0.0
2025-12-30,CAMP,FOOD & BEVERAGES,0.21,-0.018181818181818188,3094931877.693959,0.7
2025-12-30,NICK,INVESTMENT COMPANY,14.15,-0.008130081300813052,3156388409.427147,0.2
2025-12-30,GPRA,PROPERTY AND REAL ESTATE,1.03,0.10687022900763354,3245956089.5324545,0.5
2025-12-30,AYLS,RETAIL TRADE,0.08,-0.09599999999999997,3257846601.5131483,
2025-12-30,FOLK,"OTHERS - TRADE, SERVICES & INVESTMENT",0.02,-0.18367346938775508,3359140136.3028426,
2025-12-30,MDIA,"ADVERTISING,PRINTING and MEDIA",46.91,0.31343283582089554,3418597075.665857,
2025-12-30,KDSI,PULP & PAPER,0.35,0.013215859030837107,3484079679.4479723,0.0
2025-12-30,IMAS,AUTOMOTIVE AND COMPONENTS,51.03,-0.10588235294117643,3513645848.1497335,0.6
2025-12-30,LOPI,TRANSPORTATION,0.56,0.05590062111801242,3562248167.111689,0.6
2025-12-30,ACST,BUILDING CONSTRUCTION,0.12,0.007407407407407307,3674617723.084352,0.4
2025-12-30,PART,AUTOMOTIVE AND COMPONENTS,2.49,-0.136,3705531347.371606,0.2
2025-12-30,YULE,SECURITIES COMPANY,14.1,0.22222222222222232,3737835274.342012,0.2
2025-12-30,ASHA,FISHERY,1.35,-0.08860759493670889,3738591646.950742,0.6
2025-12-30,KDTN,"RESTAURANT, HOTEL & TOURISM",0.01,0.37096774193548376,3758916204.803778,0.4
2025-12-30,MPIX,"ADVERTISING,PRINTING and MEDIA",0.18,0.014285714285714235,3952838688.241852,0.1
2025-12-30,TLDN,PLANTATION,4.3,0.01449275362318847,3998299293.1850114,0.2
2025-12-30,TRIN,PROPERTY AND REAL ESTATE,0.01,0.04629629629629628,4011681907.939368,0.5
2025-12-30,SMGA,COAL MINING,0.27,0.009615384615384581,4035851320.71399,0.7
2025-12-30,BHAT,OTHERS - MISCELLANENEOUS INDUSTRY,5.77,-0.1551155115511551,4123887279.9429197,0.2
2025-12-30,PTMP,OTHER - BASIC INDUSTRY AND CHEMICALS,0.49,-0.0674157303370787,4137608152.491114,0.5
2025-12-30,LAPD,OTHER SECTORS,43.1,0.0062893081761006275,4215173756.9745283,0.8
2025-12-30,LEAD,TRANSPORTATION,7.6,0.8554216867469879,4257598674.128732,0.3
2025-12-30,PANR,"RESTAURANT, HOTEL & TOURISM",0.24,0.0390625,4481840678.766401,0.4
2025-12-30,HAJJ,"RESTAURANT, HOTEL & TOURISM",0.09,0.07692307692307687,4493840197.190739,0.6
2025-12-30,VISI,OTHER - BASIC INDUSTRY AND CHEMICALS,0.31,-0.125,4507816214.588676,0.2
2025-12-30,SINI,"RESTAURANT, HOTEL & TOURISM",16.36,0.6292134831460674,4537165664.470514,0.1
2025-12-30,MINA,PROPERTY AND REAL ESTATE,0.19,-0.21721311475409832,4687958342.156384,
2025-12-30,ASPI,PROPERTY AND REAL ESTATE,0.11,-0.03546099290780147,4760786418.478666,0.6
2025-12-30,SATU,BUILDING CONSTRUCTION,1.89,0.0234375,4762013229.550652,0.2
2025-12-30,TOSK,COMPUTER AND SERVICES,0.52,-0.12676056338028174,4840696339.344072,0.6
2025-12-30,AEGS,AUTOMOTIVE AND COMPONENTS,0.11,-0.25316455696202533,4868721243.664517,0.4
2025-12-30,SPRE,HOUSEWARE,2.75,0.26249999999999996,4904644044.618329,0.6
2025-12-30,INDO,PROPERTY AND REAL ESTATE,0.12,-0.03314917127071826,4929208800.362817,0.7
2025-12-30,ASLI,BUILDING CONSTRUCTION,0.06,-0.03703703703703709,4965927659.83831,0.5
2025-12-30,CBUT,PLANTATION,15.94,-0.17391304347826086,5018493463.745405,0.2
2025-12-30,PPRE,CONSTRUCTION,0.36,0.4786324786324787,5170556104.365702,0.7
2025-12-30,RCCC,TRANSPORTATION,1.37,-0.027472527472527486,5208608577.918578,0.1
2025-12-30,OBAT,PHARMACEUTICALS,1.33,-0.0628019323671497,5337464286.341135,0.0
2025-12-30,PADI,SECURITIES COMPANY,0.15,0.008196721311475308,5381959385.629961,0.6
2025-12-30,UDNG,FISHERY,0.1,0.31979695431472077,5419196076.76016,0.5
2025-12-30,DPUM,FOOD & BEVERAGES,0.08,1.5555555555555554,5461256531.121598,
2025-12-30,RMKO,COAL MINING,0.34,1.1682242990654204,5553763586.030977,0.7
2025-12-30,HYGN,"OTHERS - TRADE, SERVICES & INVESTMENT",7.65,0.03125,5686493541.2986355,0.3
2025-12-30,DGWG,CHEMICALS,0.14,0.03804347826086962,5889660538.782535,0.7
2025-12-30,HALO,HEALTH CARE,2.27,-0.043010752688172005,6066820499.367946,0.6
2025-12-30,EAST,"RESTAURANT, HOTEL & TOURISM",37.11,0.10526315789473695,6067140123.904409,0.7
2025-12-30,SOCI,TRANSPORTATION,0.98,0.5961538461538463,6306498370.143107,0.7
2025-12-30,FWCT,WOOD INDUSTRIES,29.79,-0.020270270270270285,6776843368.415381,0.2
2025-12-30,IOTF,COMPUTER AND SERVICES,0.05,-0.03488372093023251,6890961433.963099,0.5
2025-12-30,DGIK,BUILDING CONSTRUCTION,12.23,0.318840579710145,7497084476.195544,0.6
2025-12-30,BBLD,FINANCIAL INSTITUTION,19.79,0.07182320441988943,7553097269.560471,0.4
2025-12-30,TOTL,BUILDING CONSTRUCTION,8.55,-0.014563106796116498,7806195175.793323,0.9
2025-12-30,ERAL,COMPUTER AND SERVICES,2.01,0.046666666666666634,7941867938.814352,0.6
2025-12-30,HOMI,PROPERTY AND REAL ESTATE,0.54,-0.07092198581560283,7988500371.930326,0.5
2025-12-30,WOMF,FINANCIAL INSTITUTION,2.62,-0.018181818181818188,8022540516.776312,0.1
2025-12-30,LIFE,INSURANCE,80.07,-0.05555555555555558,8345575143.879465,
2025-12-30,SRAJ,HEALTH CARE,34.74,0.0,8386927629.655675,0.4
2025-12-30,GRIA,PROPERTY AND REAL ESTATE,0.64,0.04166666666666674,8568788410.149778,0.5
2025-12-30,ABBA,"ADVERTISING,PRINTING and MEDIA",1.13,0.0,8582649486.719081,0.0
2025-12-30,BSML,TRANSPORTATION,5.93,0.07627118644067798,8639496448.72713,0.6
2025-12-30,BCIC,BANK,32.32,0.01948051948051943,8687829193.648731,0.3
2025-12-30,SNLK,"RESTAURANT, HOTEL & TOURISM",51.09,-0.0653266331658291,8822895870.791994,0.6
2025-12-30,ELIT,"OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO",1.01,0.02970297029702973,9266191036.885075,0.4
2025-12-30,KETR,TELECOMUNICATION,0.02,-0.1507936507936508,9463027943.80198,0.4
2025-12-30,MEJA,NON BUILDING CONSTRUCTION,3.19,0.4698795180722892,9594824294.321074,0.2
2025-12-30,PEGE,INVESTMENT COMPANY,37.09,-0.12408759124087587,9694532522.11694,0.5
2025-12-30,RSCH,HEALTH CARE,0.61,-0.13502109704641352,9739962478.940487,0.4
2025-12-30,AISA,FOOD & BEVERAGES,5.24,-0.05633802816901412,9869646862.376368,0.3
2025-12-30,GTRA,TRANSPORTATION,0.05,0.006849315068493178,10079849856.849335,0.6
2025-12-30,AWAN,COMPUTER AND SERVICES,12.02,-0.00917431192660545,10200359345.162104,0.0
2025-12-30,PTSP,"RESTAURANT, HOTEL & TOURISM",58.62,-0.029126213592232997,10324478288.929226,0.2
2025-12-30,STRK,OTHERS - CONSUMER GOODS INDUSTRY,0.34,-0.028846153846153855,10839858384.707127,0.6
2025-12-30,DOSS,ELECTRONICS,3.65,-0.08661417322834641,10975726002.528372,0.5
2025-12-30,CSRA,PLANTATION,9.82,0.0625,12437196964.740112,0.5
2025-12-30,BOGA,AUTOMOTIVE AND COMPONENTS,3.42,-0.0304347826086957,12676228155.427244,0.7
2025-12-30,SMMA,OTHERS - FINANCE,13.97,0.11538461538461542,12714307125.429209,0.4
2025-12-30,HOPE,AUTOMOTIVE AND COMPONENTS,0.0,-0.04761904761904767,12716687396.177387,0.6
2025-12-30,SUNI,COAL MINING,18.34,0.0,12785954882.285494,0.4
2025-12-30,TMAS,TRANSPORTATION,0.52,0.022900763358778553,13551193062.413397,0.6
2025-12-30,BAYU,"RESTAURANT, HOTEL & TOURISM",46.88,0.02238805970149249,13625545358.497702,0.1
2025-12-30,PALM,INVESTMENT COMPANY,5.49,-0.020618556701030966,13678238631.459782,0.1
2025-12-30,BSIM,BANK,16.03,0.01775147928994092,13935084204.131552,0.1
2025-12-30,UFOE,ELECTRONICS,0.02,0.016574585635359185,14110469719.42067,0.3
2025-12-30,AMAR,BANK,94.37,-0.03508771929824561,14355769523.005835,0.3
2025-12-30,PSAB,METAL AND MINERAL MINING,1.43,-0.09090909090909094,14372562362.09705,0.5
2025-12-30,BIKE,"OTHERS - TRADE, SERVICES & INVESTMENT",0.28,0.10000000000000009,14714163075.35112,0.4
2025-12-30,MANG,BUILDING CONSTRUCTION,0.88,-0.031746031746031744,14718642269.660624,0.2
2025-12-30,MKTR,PLANTATION,2.26,-0.0064102564102563875,14763068455.474522,0.7
2025-12-30,MTMH,HEALTH CARE,8.53,-0.02904564315352698,14843960047.487625,0.0
2025-12-30,ISSP,METAL AND ALLIED PRODUCTS,13.63,-0.04524886877828049,15122435905.917551,0.4
2025-12-30,AYAM,ANIMAL HUSBANDRY,1.96,0.10769230769230775,16044275657.963764,
2025-12-30,NEST,ANIMAL HUSBANDRY,7.39,-0.135,16476578464.989704,0.4
2025-12-30,RMKE,COAL MINING,1.04,0.3314606741573034,16950028415.91454,0.7
2025-12-30,BWPT,PLANTATION,42.37,-0.065359477124183,18048205634.284164,0.7
2025-12-30,MTWI,INSURANCE,3.53,0.02777777777777768,18935620062.658882,0.7
2025-12-30,BUDI,FOOD & BEVERAGES,35.82,-0.027272727272727226,18947808098.696533,0.7
2025-12-30,MAHA,COAL MINING,0.15,-0.005780346820809301,19453861413.982765,0.7
2025-12-30,SHIP,TRANSPORTATION,4.86,-0.03400000000000003,19831913136.352936,0.2
2025-12-30,NFCX,TELECOMUNICATION,7.88,-0.04109589041095896,20262366042.851696,0.3
2025-12-30,NOBU,BANK,14.66,0.04081632653061229,20338449410.39827,0.4
2025-12-30,BMHS,HEALTH CARE,14.25,-0.035532994923857864,23459053988.70669,0.7
2025-12-30,UNIQ,COAL MINING,1.06,-0.222707423580786,24045356746.95051,0.3
2025-12-30,IPCM,TRANSPORTATION,0.28,0.034682080924855585,25305833557.71416,0.7
2025-12-30,CASS,TRANSPORTATION,41.13,-0.10801393728222997,28281288210.036446,0.0
2025-12-30,IRSX,"OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO",0.07,-0.09420289855072461,29030696101.45181,
2025-12-30,VKTR,OTHER - BASIC INDUSTRY AND CHEMICALS,15.58,0.24264705882352944,30322890807.533802,0.5
2025-12-30,MDLA,OTHER - BASIC INDUSTRY AND CHEMICALS,0.0,-0.06382978723404253,34820789568.05145,0.4
2025-12-30,BPFI,FINANCIAL INSTITUTION,88.77,0.0062893081761006275,35017921240.60805,0.1
2025-12-30,ARKO,ENERGY,10.09,0.15533980582524265,35810533732.209305,0.5
2025-12-30,JTPE,"ADVERTISING,PRINTING and MEDIA",28.85,0.16869918699186992,36575671754.661476,0.3
2025-12-30,DAAZ,"OTHERS - TRADE, SERVICES & INVESTMENT",3.86,-0.004464285714285698,37519837542.0965,0.4
2025-12-30,HATM,TRANSPORTATION,2.05,0.045454545454545414,38440692910.487595,0.4
2025-12-30,MINE,CONSTRUCTION,1.26,0.017621145374449254,39112957611.69878,0.3
2025-12-30,SMLE,CHEMICALS,8.76,-0.32644628099173556,39748509991.5214,0.5
2025-12-30,CGAS,CRUDE PETROLEUM & NATURAL GAS PROD.,0.2,-0.07486631016042777,40713311518.666,0.5
2025-12-30,MLIA,"CERAMICS, GLASS, PORCELAIN",26.07,0.00591715976331364,40801318431.80534,0.6
2025-12-30,SIMP,PLANTATION,1.52,0.008849557522123908,40947804632.27982,0.7
2025-12-30,ENAK,"RESTAURANT, HOTEL & TOURISM",59.63,-0.09774436090225569,41706000553.35765,0.1
2025-12-30,HUMI,ENERGY,0.17,0.1834862385321101,42298133880.80039,0.5
2025-12-30,ELPI,TRANSPORTATION,2.65,0.15107913669064743,42630270371.36173,0.6
2025-12-30,CLEO,FOOD & BEVERAGES,1.06,-0.008510638297872353,43928509954.472275,0.3
2025-12-30,YUPI,FOOD & BEVERAGES,9.57,0.0,44840876670.06636,0.0
2025-12-30,DILD,PROPERTY AND REAL ESTATE,28.46,0.037878787878787845,45135161686.4007,0.7
2025-12-30,NICL,METAL AND MINERAL MINING,0.18,0.1146788990825689,45944700708.604706,0.7
2025-12-30,SMSM,AUTOMOTIVE AND COMPONENTS,28.21,0.011594202898550732,48023366412.25181,0.7
2025-12-30,IPCC,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",2.72,0.0036231884057971175,48588272626.108154,0.5
2025-12-30,WINE,OTHERS - CONSUMER GOODS INDUSTRY,10.22,0.01980198019801982,49429492291.420586,1.0
2025-12-30,GTSI,OTHER SECTORS,0.07,0.006896551724137945,51347275710.17855,
2025-12-30,MSTI,COMPUTER AND SERVICES,3.59,0.1272727272727272,51384409683.66789,0.6
2025-12-30,MLBI,FOOD & BEVERAGES,13.12,0.004424778761061843,53075915032.7271,0.2
2025-12-30,TRIM,SECURITIES COMPANY,13.57,0.023076923076922995,54671607035.86499,0.9
2025-12-30,SGRO,PLANTATION,78.01,0.010000000000000009,57345786637.13463,0.5
2025-12-30,AGII,ENERGY,34.04,-0.03194888178913735,58118845018.812584,0.4
2025-12-30,SMMT,COAL MINING,0.88,-0.020979020979020935,60000060074.26882,0.0
2025-12-30,MMLP,PROPERTY AND REAL ESTATE,34.57,-0.12631578947368416,62510270465.36293,0.5
2025-12-30,CNMA,OTHERS - CONSUMER GOODS INDUSTRY,28.72,0.034482758620689724,63008518685.788124,0.4
2025-12-30,LSIP,PLANTATION,10.93,0.03913043478260869,64926214236.97892,0.8
2025-12-30,SSMS,PLANTATION,19.85,-0.03154574132492116,67770122847.43233,0.5
2025-12-30,DOID,COAL MINING,65.41,0.06040268456375841,73664655929.08144,0.4
2025-12-30,GDYR,AUTOMOTIVE AND COMPONENTS,0.45,-0.16901408450704225,75967498843.39812,0.6
2025-12-30,DKFT,METAL AND MINERAL MINING,5.09,0.06617647058823528,76448793339.34853,0.6
2025-12-30,BISI,CROPS,40.71,0.005747126436781658,80226503169.18272,0.0
2025-12-30,WIFI,"ADVERTISING,PRINTING and MEDIA",4.57,-0.10220994475138123,82882023294.79253,0.2
2025-12-30,TUGU,INSURANCE,28.22,0.07870370370370372,83551111607.38411,0.8
2025-12-30,MORA,TELECOMUNICATION,6.92,0.06401766004415022,84331100035.18098,0.7
2025-12-30,MKPI,PROPERTY AND REAL ESTATE,1.13,-0.008264462809917328,84826317723.63925,0.7
2025-12-30,MLPT,COMPUTER AND SERVICES,2.82,-0.07896678966789672,87347719518.60179,0.4
2025-12-30,DNET,RETAIL TRADE,45.7,0.011142061281337101,101201926143.84523,0.1
2025-12-30,SIDO,PHARMACEUTICALS,9.89,0.018867924528301883,115367355511.27641,0.5
2025-12-30,APIC,OTHERS - FINANCE,12.03,-0.08750000000000002,119359820571.97014,0.7
2025-12-30,ALII,TRANSPORTATION,62.95,0.6025641025641026,119963582249.462,
2025-12-30,CMRY,FOOD & BEVERAGES,20.43,0.008928571428571397,121421783284.77542,0.0
2025-12-30,SILO,HEALTH CARE,68.13,0.09600000000000009,129043789837.54855,0.1
2025-12-30,AUTO,AUTOMOTIVE AND COMPONENTS,9.47,0.0,133340166393.17549,0.7
2025-12-30,MIKA,HEALTH CARE,9.68,-0.04800000000000004,133942996595.49043,0.4
2025-12-30,AALI,PLANTATION,5.2,-0.0033783783783783994,136740478451.02148,0.5
2025-12-30,CPIN,ANIMAL FEED,34.3,0.0022222222222221255,139806025846.92148,0.6
2025-12-30,BIRD,TRANSPORTATION,7.57,-0.005847953216374324,139890875941.2789,0.5
2025-12-30,GJTL,AUTOMOTIVE AND COMPONENTS,21.65,0.019512195121951237,162893294572.0297,0.6
2025-12-30,JSMR,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",11.16,0.005899705014749346,179699042465.38254,0.6
2025-12-30,ASSA,TRANSPORTATION,11.21,-0.038461538461538436,183758164753.83142,0.8
2025-12-30,BANK,BANK,7.88,0.027027027027026973,185460144222.5065,0.6
2025-12-30,ERAA,RETAIL TRADE,20.0,0.0,191696959484.8365,0.6
2025-12-30,CYBR,"OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO",94.18,0.3102189781021898,195465001665.84833,0.6
2025-12-30,STAA,PLANTATION,5.62,0.02298850574712641,196578369350.15265,0.9
2025-12-30,MSIN,"ADVERTISING,PRINTING and MEDIA",9.37,-0.032258064516129004,208479317411.08832,0.4
2025-12-30,CTRA,PROPERTY AND REAL ESTATE,25.55,-0.03488372093023251,212539981179.8937,0.7
2025-12-30,ADMR,COAL MINING,4.58,0.11428571428571432,212965218011.0836,0.7
2025-12-30,ELSA,CRUDE PETROLEUM & NATURAL GAS PROD.,12.52,0.0040322580645162365,255154360616.32285,0.4
2025-12-30,TCPI,TRANSPORTATION,8.24,0.1518987341772151,257833901372.17603,0.8
2025-12-30,HRTA,METAL AND ALLIED PRODUCTS,7.19,0.19444444444444442,261735008421.4767,0.4
2025-12-30,KPIG,PROPERTY AND REAL ESTATE,57.27,0.10447761194029859,264302354207.35312,0.2
2025-12-30,KIJA,PROPERTY AND REAL ESTATE,26.77,-0.16000000000000003,295858840139.2684,0.6
2025-12-30,MAPA,RETAIL TRADE,24.01,-0.06944444444444442,298639674793.2867,0.8
2025-12-30,MDIY,RETAIL TRADE,97.11,-0.019704433497536922,305923399630.54504,0.5
2025-12-30,PTRO,COAL MINING,7.4,-0.0022831050228310223,310609775191.3124,0.6
2025-12-30,IMPC,PLASTICS & PACKAGING,0.75,0.06793478260869557,321690879890.75714,0.9
2025-12-30,DSNG,PLANTATION,11.38,0.04761904761904767,341802761238.54407,0.7
2025-12-30,DSSA,COAL MINING,19.92,-0.04941176470588238,354960513218.9418,0.5
2025-12-30,MIDI,RETAIL TRADE,5.27,0.04278074866310155,357331316000.9132,0.4
2025-12-30,TINS,METAL AND MINERAL MINING,8.2,-0.08529411764705885,367920846104.56384,0.5
